adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0001564590-18-002721,0.0,20161231.0,324593000.0,-982453000.0,-611245000.0,241267000.0,46925000.0,1362635000.0,754499000.0,4148674015.1,1358776000.0,481512000.0,450748000.0,936763000.0,4255306000.0,716,0.002731854142
0001564590-18-002748,0.0,20161231.0,377929000.0,-168009999.865,229425000.0,260772000.0,5429000.0,11976828000.0,6451000.0,9693292000.0,-71701000.0,3655975000.0,11137626000.0,2614118000.0,7567695000.335,1532,0.004108151081
0001564590-18-002766,0.0,20161231.0,48985000.0,93409000.0,-106894000.0,51094000.0,15988000.0,376353009.76,5473000.0,1029076017.09,344496000.0,398810000.0,119111000.0,156239000.0,446741000.0,1060,0.008991229039000001
0001564590-18-002772,0.0,20161231.0,0.0,-79170000.0,-118678000.0,72413000.0,1123000.0,640169000.0,0.0,2017092024.97,330175000.0,78082000.0,44146000.0,0.0,1472476000.0002,580,0.019775447839999998
0001564590-18-002782,0.0,20161231.0,57407000.0,-291942000.0,254351000.0,590759000.0,458492000.0,989727034.79,802104000.0,2519689016.03,107740000.0,2012007000.0,2650716000.0,6910764000.0,3617685000.002,950,0.017351011719999997
0001564590-18-002787,0.0,20161231.0,4536600000.0,784000002.8799999,868400000.0,2532700000.0,3705400000.0,9118600349.36,3368500000.0,24231400000.0,3200000.0,6282300000.0,11590600000.0,12677400000.0,23464100002.32,1372,0.009157092233
0001564590-18-002824,0.0,20161231.0,144509000.0,-376177000.0,232182000.0,3034371000.0,1276719000.0,3045733858.89,333637000.0,7774061000.0,115206000.0,5958829000.0,10081224000.0,2592131000.0,9695462038.9,1374,0.002446008072
0001564590-18-002832,0.0,20161231.0,1405000000.0,663000000.0,4764000000.0,1286000000.0,3016000000.0,3866000000.0,11144000000.0,40852000010.03,4367000000.0,22557000000.0,9982000000.0,21897000000.0,101999000027.64,1114,0.005848417002
0001564590-18-002843,0.0,20161231.0,54388617000.0,1690763001.245,304130000.0,251328000.0,389008000.0,2727713000.0,721106000.0,53726676009.9,1200896000.0,35579955000.0,1662005000.0,34744000.0,45205571001.0,1822,0.0069621215240000004
0001564590-18-002855,0.0,20161231.0,647145734000.0,2395874000.0,1219864000.0,634830000.0,3937681000.0,35559122139.6,6765179000.0,302247496000.0,7937978000.0,154300084000.0,15539326000.0,5384306000.0,264882608001.5,2098,0.002497684458
0001564590-18-002868,0.0,20161231.0,23889000.0,176125000.0,84570000.0,56488000.0,36437000.0,483596015.99,725221000.0,1318339000.0,549098000.0,168827000.0,126749000.0,428587000.0,1880165000.02,962,0.008745265093999999
0001564590-18-002870,0.0,20161231.0,428679000.0,-67102000.0,176979000.0,341930000.0,1667147000.0,694769000.0,31255000.0,1561471000.0,966146000.0,1303302000.0,1099062000.0,1228186000.0,1727434001.12,926,0.01316697649
0001564590-18-002871,0.0,20161231.0,12893000.0,15508000.0,-13864000.0,2160000.0,6768000.0,108638028.7,41688000.0,228194015.76,81420000.0,13425000.0,34121000.0,63194000.0,184196000.002,1046,0.0029551887260000002
0001564590-18-002873,0.0,20161231.0,0.0,17446757000.0,2428246000.0,15580538000.0,19627990000.0,4434824040.91,477701000.0,44051677013.02,18159817000.0,28460072000.0,187677697000.0,17791310000.0,147660928022.21094,2322,0.01228649133
0001564590-18-002880,0.0,20161231.0,123400000.0,665600000.0,367300000.0,497300000.0,783400000.0,1511800000.0,2522600000.0,7637500000.0,197900000.0,8293700000.0,4496500000.0,5786000000.0,3558300000.001,1192,0.00339414065
0001564590-18-002882,0.0,20161231.0,158855000.0,-114729000.0,146426000.0,272725000.0,648567000.0,2149288032.15,105360000.0,1260051034.8200002,188459000.0,537708000.0,1943305000.0,1518704000.0,2018459277.002,882,0.0075300171750000006
0001564590-18-002886,0.0,20161231.0,736000000.0,58000000.0,231000000.0,750000000.0,4699000000.0,129000025.32,2813000000.0,7396000000.0,819000000.0,2849000000.0,11008000000.0,10953000000.0,3179000000.26,936,0.005379818204
0001564590-18-002889,0.0,20161231.0,119002000.0,90744000.0,93205000.0,134813000.0,35637000.0,1235808110.47,1109181000.0,1433273000.0,46548000.0,229346000.0,170892000.0,438057000.0,3020284000.2802,920,0.005254186664
0001564590-18-002896,0.0,20161231.0,1617407000.0,1059537000.62,-786966000.0,18248588000.0,334762000.0,11546555029.669998,2058820000.0,15716712044.0,9372483000.0,8702993000.0,772554000.0,10570917000.0,16756159000.62,2158,0.003526309608
0001564590-18-002898,0.0,20161231.0,250800000.0,-12634000.0,376852000.0,454179000.0,2771253000.0,2921749000.0,518677000.0,5430338000.0,391638000.0,6885504000.0,10887763000.0,2381688000.0,7191650002.06,966,0.005102663874
0001564590-18-002905,0.0,20161231.0,86007000.0,-132509000.0,-58503000.0,55596000.0,4105000.0,691721147.6700001,0.0,1630717032.11,205620000.0,400205000.0,163962000.0,374468000.0,928704000.002,900,0.008845197218
0001564590-18-002910,0.0,20161231.0,24199000.0,87295000.0,2607000.0,147000.0,4820000.0,121029351.67999998,22205000.0,197949002.63,26060000.0,22268000.0,20076000.0,146098000.0,137180000.0,728,0.0071212244880000004
0001564590-18-002915,0.0,20161231.0,42800000.0,-153944000.0,-74111000.0,47157000.0,421000.0,264088000.0,46948000.0,917070000.0,135907000.0,107204000.0,35548000.0,57630000.0,721487000.0,568,0.007042599179
0001564590-18-002916,0.0,20161231.0,119900000.0,10100000.0,93000000.0,178600000.0,43400000.0,80800010.91,2566100000.0,2606100000.0,208100000.0,3056100000.0,111600000.0,962200000.0,2664300000.01,766,0.01238421145
0001564590-18-002919,0.0,20161231.0,61338000.0,119863000.0,89747000.0,22494000.0,112311000.0,671675253.3199999,118817000.0,1326106032.24,71385000.0,100499000.0,153341000.0,444418000.0,1938791001.304,846,0.004222151684
0001564590-18-002954,0.0,20161231.0,2919000000.0,1983000000.0,3437000000.0,6749000000.0,6970000000.0,13668000035.73,6966000000.0,64196000000.0,1378000000.0,11593000000.0,16675000000.0,12808000000.0,74955000001.63501,1426,0.003049449981
0001564590-18-002956,0.0,20161231.0,1271362000.0,4531995000.0,-123829000.0,10095785000.0,2821384000.0,10324381000.0,1438880000.0,54036337000.0,4726003000.0,43652963000.0,19851726000.0,35220856000.0,46222225215.002,1310,0.004338718952999999
0001564590-18-002964,0.0,20161231.0,928000000.0,-117999998.37,465000000.0,2588000000.0,10973000000.0,5292000032.21,2821000000.0,18666000000.0,11000000.0,4394000000.0,21918000000.0,6372000000.0,13385000000.435,1424,0.0064284481889999995
0001564590-18-002969,0.0,20161231.0,67556000.0,348218001.07999986,450844000.0,682760000.0,2483021000.0,4280914000.0,1928642000.0,10478348000.0,236201000.0,9814491000.0,9488952000.0,6625426000.0,9603062001.082,1476,0.004494079238
0001564590-18-002976,0.0,20161231.0,804700000.0,81600000.0,-344600000.0,442600000.0,526400000.0,2052300000.0,657300000.0,5504200000.0,2262600000.0,2560800000.0,1174700000.0,1663800000.0,2477400000.01,982,0.005071532406
0001564590-18-002984,0.0,20161231.0,366700000.0,596000000.71,685300000.0,1793200000.0,744000000.0,3378600133.37,5251200000.0,7238300007.57,118900000.0,5336600000.0,2340000000.0,4389100000.0,12714400002.0,1064,0.008884547894999999
0001564590-18-002993,0.0,20161231.0,9555000.0,41182000.0,-7533000.0,13773000.0,228440000.0,275895000.0,3853000.0,1444681000.0,494480000.0,2262266000.0,3865750000.0,548388000.0,3301555000.02,806,0.006785705901999999
0001564590-18-003000,0.0,20161231.0,189446000.0,127938000.0,108400000.0,313328000.0,115361000.0,1093378147.5500002,303835000.0,1930121162.95,116438000.0,1042061000.0,749661000.0,917600000.0,2022360000.0,1278,0.002340981091
0001564590-18-003012,0.0,20161231.0,267995000.0,377153000.0,88915000.0,71795000.0,136482000.0,1689224000.02,365041000.0,2441994039.07,398222000.0,2284230000.0,358328000.0,1690400000.0,3359785000.76,1166,0.01094766956
0001564590-18-003014,0.0,20161231.0,21682000.0,-2746000.0,8406000.0,145854000.0,175261000.0,154231023.62,0.0,744072008.05,271803000.0,189899000.0,572151000.0,188593000.0,726812000.002,740,0.01412627875
0001564590-18-003019,0.0,20161231.0,130497000.0,251542000.09,42002000.0,132894000.0,268921000.0,932738022.14,133851000.0,1835479025.75,4717000.0,406953000.0,789960000.0,2105430000.0,3097816000.01,1422,0.003915945317
0001564590-18-003023,0.0,20161231.0,179213000.0,937317000.62,173101000.0,148186000.0,2419402000.0,2433304015.36,321362000.0,8754578000.0,318127000.0,5502592000.0,23502404000.0,1145901000.0,14589189001.270002,1270,0.003034114806
0001564590-18-003039,0.0,20161231.0,60444000.0,-123448000.0,120242000.0,158596000.0,14869000.0,2492612015.77,0.0,1980892000.0,82617000.0,725989000.0,611780000.0,863894000.0,2269648010.9700003,1378,0.004214009166
0001564590-18-003043,0.0,20161231.0,66633000.0,-26062000.0,22655000.0,41217000.0,27173000.0,902275169.82,66288000.0,1389970272.52,14333000.0,351473000.0,130702000.0,736897000.0,814780000.0002,1172,0.006769209256
0001564590-18-003044,0.0,20161231.0,172076000.0,-67276000.0,143000.0,61951000.0,63973000.0,546834000.0,169482000.0,495630086.99,47735000.0,497636000.0,427601000.0,631892000.0,1222824000.0010002,816,0.012086189709999999
0001564590-18-003046,0.0,20161231.0,680835000.0,837301000.0,779205000.0,2357142000.0,1592899000.0,5905642007.71,1978478000.0,14693426000.0,8721000.0,3223865000.0,2724743000.0,3495518000.0,16087907011.98,870,0.010932372630000001
0001564590-18-003055,0.0,20161231.0,629652000.0,-28520000.0,110027000.0,150725000.0,165891000.0,1583845014.09,1969568000.0,1672779004.85,380777000.0,1391197000.0,520476000.0,3147176000.0,2787674000.001,1038,0.004747549861
0001564590-18-003056,0.0,20161231.0,128180000.0,68268000.6,76641000.0,177784000.0,211576000.0,739109025.65,783533000.0,1636929000.0,200579000.0,1051648000.0,701612000.0,1733090000.0,2304907000.601,1034,0.0059893884389999996
0001564590-18-003065,0.0,20161231.0,26505405000.0,-4332870000.0,-292478000.0,1321720000.0,319007000.0,6377910033.22,1368822000.0,37276456000.0,6361541000.0,20769998000.0,769335000.0,8861882000.0,28220556001.15,1734,0.006475846979
0001564590-18-003072,0.0,20161231.0,146336000.0,-133672000.0,116110000.0,524677000.0,1102651000.0,1461764000.0,259605000.0,5577201000.0,42815000.0,2434317000.0,1212843000.0,3622495000.0,3894787000.51,1030,0.006503354813
0001564590-18-003082,0.0,20161231.0,727600000.0,-98700000.0,560800000.0,1403500000.0,618400000.0,1388800096.9,8737600000.0,8589000020.16,1527200000.0,6447800000.0,3405400000.0,6562000000.0,22385300000.02,1322,0.005902337528
0001564590-18-003105,0.0,20161231.0,665888000.0,13295000.0,270018000.0,676416000.0,483881000.0,1257668057.45,11088957000.0,5239000000.47,1157187000.0,10092420000.0,1128182000.0,4105561000.0,8812939000.02,1678,0.004997706818
0001564590-18-003114,0.0,20161231.0,269163000.0,-65572000.0,-227837000.0,578573000.0,530081000.0,3756244051.13,2738315000.0,12411583040.7,1081205000.0,3410559000.0,2587206000.0,2436855000.0,7494900000.0009985,1024,0.0034851458039999996
0001564590-18-003128,0.0,20161231.0,173200000.0,223200000.0,49300000.0,352200000.0,502200000.0,1923400034.66,1634400000.0,8236000000.0,542800000.0,4310400000.0,1571800000.0,1548700000.0,2955900000.01,1358,0.002143133592
0001564590-18-003134,0.0,20161231.0,73737000.0,13919000.0,46721000.0,-1544000.0,54522000.0,412204044.55,71290000.0,742275000.0,0.0,107239000.0,162979000.0,448608000.0,807259000.002,976,0.008774084455000001
0001564590-18-003135,0.0,20161231.0,105147000.0,-361345000.0,230495000.0,61190000.0,929777000.0,528688000.0,1526609000.0,4104522000.0,648629000.0,4234435000.0,4225357000.0,1012867000.0,6002351000.0,792,0.006217981532
0001564590-18-003137,0.0,20161231.0,606172000.0,-42982000.0,156453000.0,614218000.0,694133000.0,1738552077.7,701261000.0,4649582000.0,1346924000.0,2798427000.0,2836128000.0,16190689000.0,4736239000.6,1490,0.0031128537910000004
0001564590-18-003147,0.0,20161231.0,242126000.0,847745000.0,442363000.0,235731000.0,214928000.0,2304729024.06,3357854000.0,9021303124.71,505697000.0,5747695000.0,692818000.0,2115574000.0,9342239001.3,1374,0.008522591163
0001564590-18-003151,0.0,20161231.0,597833000.0,297907000.0,294427000.0,1334650000.0,92796000.0,16655849178.37,548432000.0,17368668000.0,11618000.0,21819506000.0,302218000.0,3034422000.0,15220883000.71,1600,0.0031974814549999998
0001564590-18-003200,0.0,20161231.0,764239000.0,851219000.0,860127000.0,1438624000.0,5684657000.0,2833905097.47,313698000.0,44499726000.0,588393000.0,14374937000.0,16882585000.0,2048742000.0,21319250000.86,1384,0.009085336997
0001564590-18-003221,0.0,20161231.0,0.0,74457000.0,-159687000.0,54566000.0,8990000.0,412330020.72,1163000.0,1660643014.63,239636000.0,52634000.0,55840000.0,0.0,1001596000.0002,646,0.008606416845
0001564590-18-003222,0.0,20161231.0,5038229000.0,-411151000.0,393373000.0,203868000.0,110382000.0,572959000.0,367602000.0,1151004000.0,338380000.0,2361829000.0,304882000.0,1702961000.0,1537149000.0,942,0.0039429936580000005
0001564590-18-003240,0.0,20161231.0,103476000.0,519093000.0,-23401000.0,376234000.0,328502000.0,234681030.36,30931000.0,1878705094.88,457326000.0,1396206000.0,2962265000.0,1028532000.0,3311890000.1,1286,0.004702736273
0001564590-18-003245,0.0,20161231.0,73673000.0,207759000.0,30291000.0,113094000.0,61250000.0,897531052.63,28058000.0,758887000.0,0.0,290785000.0,180871000.0,1044964000.0,505502000.0,928,0.008215799407
0001564590-18-003249,0.0,20161231.0,24844000.0,75685000.0,18765000.0,8096000.0,35485000.0,305561168.3,127450000.0,568236016.13,6035000.0,99946000.0,101350000.0,333314000.0,818286000.002,858,0.01217714061
0001564590-18-003256,0.0,20161231.0,80250000.0,7164000.0,59076000.0,46991000.0,185633000.0,750931036.05,152451000.0,1222315011.79,23333000.0,319201000.0,337876000.0,877406000.0,1078045000.1,1070,0.004587897368
0001564590-18-003259,0.0,20161231.0,0.0,-2911947.0,-16254993.0,-4538766.0,213823.0,23755614.0,0.0,26160354.71,33542.0,10954592.0,5830091.0,0.0,36688730.00019997,322,0.02057684883
0001564590-18-003264,0.0,20161231.0,213757000.0,196618000.0,156295000.0,1557053000.0,412866000.0,1089208034.9299998,2801201000.0,2923548000.0,741482000.0,823297000.0,1208209000.0,2201360000.0,5321630000.002,1182,0.005628095575
0001564590-18-003266,0.0,20161231.0,13427875000.0,-338667000.0,85734000.0,150543000.0,0.0,221778000.0,0.0,5170501000.0,1988230000.0,2605544000.0,2199000.0,25928000.0,5266383001.622,696,0.012718326499999998
0001564590-18-003270,0.0,20161231.0,18730000.0,-93934000.0,138359000.0,253735000.0,468977000.0,1845560166.05,6758000.0,1023396014.08,1181926000.0,837979000.0,2412297000.0,1340744000.0,1502457000.0,900,0.005293815273
0001564590-18-003273,0.0,20161231.0,517798000000.0,16810000000.64,1347000000.0,-27000000.0,0.0,11266000038.34,3080000000.0,470180900000.0,1249000000.0,476857000000.0,160000000.0,0.0,147122000000.01,1316,0.003289880481
0001564590-18-003288,0.0,20161231.0,2157977000.0,1097854000.0,529735000.0,727363000.0,319265000.0,5147137000.0,975925000.0,14637408000.0,296850000.0,7368247000.0,870394000.0,5469172000.0,14209673003.09,1398,0.006059294109999999
0001564590-18-003289,0.0,20161231.0,2102060000.0,1149692000.0,574576000.0,674547000.0,319265000.0,5078076000.0,877818000.0,7917083000.0,296850000.0,6763717000.0,845338000.0,5464724000.0,7997766000.0,1250,0.009735335894
0001564590-18-003295,0.0,20161231.0,42113000.0,20727000.0,79440000.0,614688000.0,209730000.0,2176357024.37,385943000.0,1694475000.0,231981000.0,1884469000.0,2431585000.0,4732566000.0,2315284929.0,1256,0.0055250133449999995
0001564590-18-003306,0.0,20161231.0,26095000.0,-33887000.0,-23728000.0,128148000.0,6168752000.0,1017204000.0,0.0,2254395000.0,27868000.0,2528407000.0,15506588000.0,99693000.0,115115010.5,968,0.007604533333000001
0001564590-18-003326,0.0,20161231.0,715000.0,397216000.0,-30764000.0,12328000.0,3684000.0,91597000.0,23470000.0,157227000.0,167168000.0,10503000.0,29510000.0,45507000.0,429873000.0,594,0.010031889490000001
0001564590-18-003330,0.0,20161231.0,0.0,1045000000.0,1302000000.0,620000000.0,15455000000.0,7531000000.0,0.0,18400000000.0,757000000.0,7521000000.0,47114000000.0,12673000000.0,43460000000.86,1048,0.008331010289
0001564590-18-003389,0.0,20161231.0,50283000.0,90120000.0,-71815000.0,82208000.0,2043000.0,425885003.37,25011000.0,795165008.5400001,64900000.0,715632000.0,112244000.0,344297000.0,94040000.0,938,0.01590162886
0001564590-18-003390,0.0,20161231.0,0.0,156125000.0,-60025000.0,3678000.0,772000.0,189293024.14,0.0,990886000.0,392289000.0,26364000.0,34655000.0,0.0,693728000.0001,630,0.007035882538
0001564590-18-003418,0.0,20161231.0,31129000.0,102920000.0,38619000.0,26530000.0,116991000.0,152870000.0,437663000.0,766814133.37,203413000.0,448729000.0,304908000.0,524505000.0,995489000.492,1022,0.007626397191
0001564590-18-003442,0.0,20161231.0,294330000.0,159882000.77999997,212162000.0,443112000.0,1005731000.0,2320056042.99,143032000.0,3376392000.0,9244000.0,1209920000.0,3880205000.0,2187537000.0,3583196001.0,1330,0.00469123151
0001564590-18-003444,0.0,20161231.0,443502000.0,-93617000.0,1017089000.0,571642000.0,8855496000.0,2622532039.78,20425750000.0,9574865000.0,2487630000.0,26305616000.0,9887753000.0,5524607000.0,13591988066.83,1972,0.01014897391
0001564590-18-003452,0.0,20161231.0,840786000.0,312665001.0,948826000.0,763187000.0,443797000.0,8056613060.04,11339888000.0,19237612012.53,477530000.0,19336752000.0,2126839000.0,9287957000.0,16253115001.27,1598,0.003556917578
0001564590-18-003466,0.0,20161231.0,1247661000.0,193329000.0,121539000.0,129756000.0,155324000.0,594897073.88,43745000.0,1898799162.2,-145000.0,120808000.0,476333000.0,1137301000.0,2134847056.67,776,0.01899999476
0001564590-18-003494,0.0,20161231.0,122517000.0,-59581000.0,140695000.0,719060000.0,698016000.0,105052109.36,93030000.0,1879401004.14,-35029000.0,1507913000.0,4455790000.0,1786628000.0,2061926001.275,1060,0.0167702197
0001564590-18-003495,0.0,20161231.0,1370649000.0,-889324996.06,566141000.0,8258139000.0,2264822000.0,30395221012.91,5105894000.0,15205003029.61,6036987000.0,13583510000.0,9336051000.0,28596746000.0,24814131000.01,1294,0.0009717227709
0001564590-18-003500,0.0,20161231.0,182673000.0,80430000.0,91732000.0,69546000.0,309876000.0,631839085.94,1397046000.0,1235095000.0,338506000.0,1144540000.0,186981000.0,1056031000.0,3061013000.02,1084,0.009889569564
0001564590-18-003507,0.0,20161231.0,272300000.0,-35100000.0,119500000.0,423600000.0,1805800000.0,1257900026.1,647000000.0,3727300023.09,535200000.0,3010600000.0,1341100000.0,1754500000.0,1419600000.02,1290,0.00467919323
0001564590-18-003508,0.0,20161231.0,9946000.0,280091000.0,7108000.0,97606000.0,59679000.0,537171011.35,137352000.0,1139985019.37,9881000.0,478465000.0,378231000.0,353336000.0,915960000.02,794,0.0025965562040000004
0001564590-18-003510,0.0,20161231.0,61895000.0,12171000.0,-78090000.0,90761000.0,106133000.0,259510016.1,0.0,2993009011.4500003,51393000.0,546110000.0,205518000.0,352955000.0,-72856999.97999954,1074,0.004423156438
0001564590-18-003511,0.0,20161231.0,13204000.0,-186835000.0,-81331000.0,-8128000.0,18701000.0,794900026.8,30691000.0,1389960027.95,0.0,56942000.0,64582000.0,23497000.0,1136236000.0019999,706,0.01672331596
0001564590-18-003512,0.0,20161231.0,1655000.0,-1558055000.0,225550000.0,1483351000.0,1595676000.19,2288290103.39,181122000.0,3970533218.01,2857536000.0,3417426000.0,12554111000.0,1025319000.0,11629515000.01,1062,0.005116600545000001
0001564590-18-003515,0.0,20161231.0,-69000.0,66429000.0,-48209000.0,61348000.0,10719000.0,111970010.68,0.0,125317000.0,0.0,47344000.0,21337000.0,495000.0,27760000.0,580,0.01254736348
0001564590-18-003518,0.0,20161231.0,117650000.0,156126000.0,31034000.0,33508000.0,80460000.0,246925304.01999995,7609000.0,589248000.0,8029000.0,62378000.0,278702000.0,648458000.0,614925000.0009999,1224,0.00896358466
