adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0001564590-18-003128,0.0,20161231.0,173200000.0,223200000.0,49300000.0,352200000.0,502200000.0,1923400034.66,1634400000.0,8236000000.0,542800000.0,4310400000.0,1571800000.0,1548700000.0,2955900000.01,1358,0.002143133592,8632400000.0,24.509937535491197,4662600000.0,1.5773875976806475,-374700034.6600001,-0.24194487935688003,8.941685912240185,40.82004261638794,0.11183573319558339,11838600000.0,0.1380568648319903,0.2421407907425265,-0.0358150486256821
0001564590-18-003134,0.0,20161231.0,73737000.0,13919000.0,46721000.0,-1544000.0,54522000.0,412204044.55,71290000.0,742275000.0,0.0,107239000.0,162979000.0,448608000.0,807259000.002,976,0.008774084455000001,829931000.0,-537.5200777202073,105695000.0,0.13093071740264048,36403955.44999999,0.08114869875258575,6.083892753976972,59.99448293387545,0.16436844639417933,1064200000.0,0.06698928772787072,0.25067470954156534,-0.009694648139447483
0001564590-18-003135,0.0,20161231.0,105147000.0,-361345000.0,230495000.0,61190000.0,929777000.0,528688000.0,1526609000.0,4104522000.0,648629000.0,4234435000.0,4225357000.0,1012867000.0,6002351000.0,792,0.006217981532,3848324000.0,62.89138748161464,4295625000.0,0.7156570817001539,484179000.0,0.4780282110089479,9.63286636803713,37.89111008651679,0.1038112605110049,9600290000.0,0.15901696719578262,0.1803594242167129,0.02642461842298514
0001564590-18-003137,0.0,20161231.0,606172000.0,-42982000.0,156453000.0,614218000.0,694133000.0,1738552077.7,701261000.0,4649582000.0,1346924000.0,2798427000.0,2836128000.0,16190689000.0,4736239000.6,1490,0.0031128537910000004,5212772000.0,8.486843433438942,3412645000.0,0.7205390183155191,14452136922.3,0.8926202536717245,26.70972760206674,13.665433262290444,0.03743954318435738,8750161000.0,0.08014263966114454,0.19662370572600724,1.6337623870349356
0001564590-18-003147,0.0,20161231.0,242126000.0,847745000.0,442363000.0,235731000.0,214928000.0,2304729024.06,3357854000.0,9021303124.71,505697000.0,5747695000.0,692818000.0,2115574000.0,9342239001.3,1374,0.008522591163,10111174124.71,42.892848733132254,5983426000.0,0.6404702340806513,-189155024.05999994,-0.08941073394738258,8.737492049594014,41.77400081490886,0.11444931730112017,14161846124.71,0.2371056690229898,0.23677107913447154,-0.04459291666487669
0001564590-18-003151,0.0,20161231.0,597833000.0,297907000.0,294427000.0,1334650000.0,92796000.0,16655849178.37,548432000.0,17368668000.0,11618000.0,21819506000.0,302218000.0,3034422000.0,15220883000.71,1600,0.0031974814549999998,18264408000.0,13.684792267635709,23154156000.0,1.521209774683896,-13621427178.37,-4.488969292461629,5.075701742794393,71.91123877957646,0.19701709254678484,19115058000.0,0.028691097876867522,0.23491825606181047,-0.7280048105723771
0001564590-18-003200,0.0,20161231.0,764239000.0,851219000.0,860127000.0,1438624000.0,5684657000.0,2833905097.47,313698000.0,44499726000.0,588393000.0,14374937000.0,16882585000.0,2048742000.0,21319250000.86,1384,0.009085336997,46115184000.0,32.055063727561894,15813561000.0,0.7417503429699495,-785163097.4699998,-0.3832415684698219,2.680760861458261,136.15537485930392,0.3730284242720655,63311467000.0,0.004954837012385083,0.2518986148152264,-0.02598723699562987
0001564590-18-003221,0.0,20161231.0,0.0,74457000.0,-159687000.0,54566000.0,8990000.0,412330020.72,1163000.0,1660643014.63,239636000.0,52634000.0,55840000.0,0.0,1001596000.0002,646,0.008606416845,1735100014.63,31.798189616794343,107200000.0,0.10702918142642202,-412330020.72,0.0,0.0,0.0,0.0,1792103014.63,0.0006489582298035979,0.1386703686564862,-0.14097572441847658
0001564590-18-003222,0.0,20161231.0,5038229000.0,-411151000.0,393373000.0,203868000.0,110382000.0,572959000.0,367602000.0,1151004000.0,338380000.0,2361829000.0,304882000.0,1702961000.0,1537149000.0,942,0.0039429936580000005,5778082000.0,28.34227048874762,2565697000.0,1.6691270657561499,1130002000.0,0.6635513085737137,0.33800785950777545,1079.8565469203347,2.9585110874529716,6450566000.0,0.05698755737093453,0.2658116282653926,0.11419602558907234
0001564590-18-003240,0.0,20161231.0,103476000.0,519093000.0,-23401000.0,376234000.0,328502000.0,234681030.36,30931000.0,1878705094.88,457326000.0,1396206000.0,2962265000.0,1028532000.0,3311890000.1,1286,0.004702736273,2501274094.88,6.648187284721742,1772440000.0,0.5351747793394354,793850969.64,0.7718291406003897,9.939812130349067,36.721015972278934,0.10060552321172311,5494470094.88,0.0056294782692188905,0.09982535986291342,0.1487408167716761
0001564590-18-003245,0.0,20161231.0,73673000.0,207759000.0,30291000.0,113094000.0,61250000.0,897531052.63,28058000.0,758887000.0,0.0,290785000.0,180871000.0,1044964000.0,505502000.0,928,0.008215799407,1040319000.0,9.19871080693936,403879000.0,0.7989661761971268,147432947.37,0.14108902064568732,14.183812251435397,25.733561156173803,0.0705029072771885,1249248000.0,0.022459911882988792,0.25297268721011396,0.0937699699098978
0001564590-18-003249,0.0,20161231.0,24844000.0,75685000.0,18765000.0,8096000.0,35485000.0,305561168.3,127450000.0,568236016.13,6035000.0,99946000.0,101350000.0,333314000.0,818286000.002,858,0.01217714061,668765016.13,82.60437452198616,108042000.0,0.13203452093734455,27752831.699999988,0.08326332437281359,13.416277572049589,27.20575793396017,0.07453632310674019,897565016.13,0.14199528469761635,0.2593269265904191,0.010013571761912593
0001564590-18-003256,0.0,20161231.0,80250000.0,7164000.0,59076000.0,46991000.0,185633000.0,750931036.05,152451000.0,1222315011.79,23333000.0,319201000.0,337876000.0,877406000.0,1078045000.1,1070,0.004587897368,1309729011.79,27.871911893554085,366192000.0,0.33968155315040827,126474963.95000005,0.1441464543780189,10.933408099688474,33.3839180493409,0.09146278917627643,1800056011.79,0.0846923645717006,0.35459371281105007,0.03744270373174533
0001564590-18-003259,0.0,20161231.0,0.0,-2911947.0,-16254993.0,-4538766.0,213823.0,23755614.0,0.0,26160354.71,33542.0,10954592.0,5830091.0,0.0,36688730.00019997,322,0.02057684883,23248407.71,-5.122186891767498,6415826.0,0.17487184756640609,-23755614.0,0.0,0.0,0.0,0.0,29078498.71,0.0,0.035378233376583454,-0.25794388750271213
0001564590-18-003264,0.0,20161231.0,213757000.0,196618000.0,156295000.0,1557053000.0,412866000.0,1089208034.9299998,2801201000.0,2923548000.0,741482000.0,823297000.0,1208209000.0,2201360000.0,5321630000.002,1182,0.005628095575,3333923000.0,2.141175027439657,2380350000.0,0.4472971627112568,1112151965.0700002,0.5052113080413927,10.29842297562185,35.442319747792276,0.09710224588436239,7343333000.0,0.38146179670729896,0.25468655059142853,0.13016663755681515
0001564590-18-003266,0.0,20161231.0,13427875000.0,-338667000.0,85734000.0,150543000.0,0.0,221778000.0,0.0,5170501000.0,1988230000.0,2605544000.0,2199000.0,25928000.0,5266383001.622,696,0.012718326499999998,18259709000.0,121.29231515248135,2756087000.0,0.5233358453327738,-195850000.0,-7.553609996914533,0.0019309086508475838,189030.17490743598,517.8908901573589,18261908000.0,0.0,0.0,-0.015419199352006373
0001564590-18-003270,0.0,20161231.0,18730000.0,-93934000.0,138359000.0,253735000.0,468977000.0,1845560166.05,6758000.0,1023396014.08,1181926000.0,837979000.0,2412297000.0,1340744000.0,1502457000.0,900,0.005293815273,948192014.08,3.7369381996177116,1091714000.0,0.7266191311964336,-504816166.04999995,-0.37651942954807177,71.58270154831821,5.0989972731558,0.013969855542892602,3367247014.08,0.002006980768485822,0.1627672342165306,-0.19100920228322735
0001564590-18-003273,0.0,20161231.0,517798000000.0,16810000000.64,1347000000.0,-27000000.0,0.0,11266000038.34,3080000000.0,470180900000.0,1249000000.0,476857000000.0,160000000.0,0.0,147122000000.01,1316,0.003289880481,1004788900000.64,-37214.40370372741,476830000000.0,3.2410516442134254,-11266000038.34,0.0,0.0,0.0,0.0,1008028900000.64,0.003055467953347435,0.0,-0.012512538121012197
0001564590-18-003288,0.0,20161231.0,2157977000.0,1097854000.0,529735000.0,727363000.0,319265000.0,5147137000.0,975925000.0,14637408000.0,296850000.0,7368247000.0,870394000.0,5469172000.0,14209673003.09,1398,0.006059294109999999,17893239000.0,24.600150131364945,8095610000.0,0.5697252848985018,322035000.0,0.05888185633949709,2.534397725276961,144.01843734298353,0.39457106121365354,19739558000.0,0.049440063450255534,0.2683668177183546,-0.010522018780765
0001564590-18-003289,0.0,20161231.0,2102060000.0,1149692000.0,574576000.0,674547000.0,319265000.0,5078076000.0,877818000.0,7917083000.0,296850000.0,6763717000.0,845338000.0,5464724000.0,7997766000.0,1250,0.009735335894,11168835000.0,16.55753416737455,7438264000.0,0.930042714428004,386648000.0,0.0707534360381238,2.5996993425496893,140.40085098533797,0.38465986571325467,12891991000.0,0.06809018095032804,0.27414062989705507,-0.014577112255197821
0001564590-18-003295,0.0,20161231.0,42113000.0,20727000.0,79440000.0,614688000.0,209730000.0,2176357024.37,385943000.0,1694475000.0,231981000.0,1884469000.0,2431585000.0,4732566000.0,2315284929.0,1256,0.0055250133449999995,1757315000.0,2.858873119371128,2499157000.0,1.079416606006854,2556208975.63,0.5401317119782376,112.37779308052146,3.247972664300931,0.008898555244660085,4574843000.0,0.08436202072945453,0.07940363038865111,0.5413888467057777
0001564590-18-003306,0.0,20161231.0,26095000.0,-33887000.0,-23728000.0,128148000.0,6168752000.0,1017204000.0,0.0,2254395000.0,27868000.0,2528407000.0,15506588000.0,99693000.0,115115010.5,968,0.007604533333000001,2246603000.0,17.531315354121798,2656555000.0,23.077398755047675,-917511000.0,-9.20336432848846,3.820387047327074,95.54005797799245,0.26175358350134914,17753191000.0,0.0,0.2845977041190588,-0.05034492109052395
0001564590-18-003326,0.0,20161231.0,715000.0,397216000.0,-30764000.0,12328000.0,3684000.0,91597000.0,23470000.0,157227000.0,167168000.0,10503000.0,29510000.0,45507000.0,429873000.0,594,0.010031889490000001,555158000.0,45.03228423101882,22831000.0,0.05311103511967488,-46090000.0,-1.0128112158569011,63.646153846153844,5.734832003867537,0.015711868503746677,608138000.0,0.0385932140402343,0.11098391275531723,-0.025201516760998327
0001564590-18-003330,0.0,20161231.0,0.0,1045000000.0,1302000000.0,620000000.0,15455000000.0,7531000000.0,0.0,18400000000.0,757000000.0,7521000000.0,47114000000.0,12673000000.0,43460000000.86,1048,0.008331010289,19445000000.0,31.362903225806452,8141000000.0,0.18732167509983672,5142000000.0,0.40574449617296615,0.0,0.0,0.0,66559000000.0,0.0,0.24700730393645415,0.05769317447678
0001564590-18-003389,0.0,20161231.0,50283000.0,90120000.0,-71815000.0,82208000.0,2043000.0,425885003.37,25011000.0,795165008.5400001,64900000.0,715632000.0,112244000.0,344297000.0,94040000.0,938,0.01590162886,935568008.5400001,11.380498352228495,797840000.0,8.484049340706083,-81588003.37,-0.23696983525851228,6.847184933277648,53.306578332079575,0.14604542008788923,1072823008.5400001,0.023313258385497693,0.017876048894449936,-0.009109613880578531
0001564590-18-003390,0.0,20161231.0,0.0,156125000.0,-60025000.0,3678000.0,772000.0,189293024.14,0.0,990886000.0,392289000.0,26364000.0,34655000.0,0.0,693728000.0001,630,0.007035882538,1147011000.0,311.8572593800979,30042000.0,0.043305157064434,-189293024.14,0.0,0.0,0.0,0.0,1181666000.0,0.0,0.021791289129759788,-0.10939472248503383
0001564590-18-003418,0.0,20161231.0,31129000.0,102920000.0,38619000.0,26530000.0,116991000.0,152870000.0,437663000.0,766814133.37,203413000.0,448729000.0,304908000.0,524505000.0,995489000.492,1022,0.007626397191,900863133.37,33.956394020731246,475259000.0,0.47741260803998137,371635000.0,0.7085442464800145,16.849400880208165,21.6624913013222,0.05934929123649917,1643434133.37,0.2663100340398402,0.27729622492587086,0.20263422381104054
0001564590-18-003442,0.0,20161231.0,294330000.0,159882000.77999997,212162000.0,443112000.0,1005731000.0,2320056042.99,143032000.0,3376392000.0,9244000.0,1209920000.0,3880205000.0,2187537000.0,3583196001.0,1330,0.00469123151,3830604000.7799997,8.64477604032389,1653032000.0,0.46132893638491196,-132519042.98999977,-0.06057910928592283,7.43225970849047,49.110232192644055,0.13454858134970973,7853841000.78,0.018211725954955682,0.20584203313346716,-0.043886939263956065
0001564590-18-003444,0.0,20161231.0,443502000.0,-93617000.0,1017089000.0,571642000.0,8855496000.0,2622532039.78,20425750000.0,9574865000.0,2487630000.0,26305616000.0,9887753000.0,5524607000.0,13591988066.83,1972,0.01014897391,9924750000.0,17.3618278572953,26877258000.0,1.9774339020787903,2902074960.22,0.5252998014555605,12.456780352737981,29.301311387398233,0.08027756544492667,40238253000.0,0.5076201991174916,0.4724632319615452,0.04684562126044587
0001564590-18-003452,0.0,20161231.0,840786000.0,312665001.0,948826000.0,763187000.0,443797000.0,8056613060.04,11339888000.0,19237612012.53,477530000.0,19336752000.0,2126839000.0,9287957000.0,16253115001.27,1598,0.003556917578,20391063013.53,26.71830496789122,20099939000.0,1.2366822605038734,1231343939.96,0.13257425071627701,11.0467550601461,33.04137712954528,0.09052432090286379,33857790013.53,0.334926998940818,0.17264093399454455,0.00834425223403838
0001564590-18-003466,0.0,20161231.0,1247661000.0,193329000.0,121539000.0,129756000.0,155324000.0,594897073.88,43745000.0,1898799162.2,-145000.0,120808000.0,476333000.0,1137301000.0,2134847056.67,776,0.01899999476,3339789162.2,25.738995978606,250564000.0,0.11736859519615303,542403926.12,0.4769220515237391,0.9115464857841994,400.41841605696294,1.0970367563204464,3859867162.2,0.011333291577595883,0.24589927761427482,0.10903611664193143
0001564590-18-003494,0.0,20161231.0,122517000.0,-59581000.0,140695000.0,719060000.0,698016000.0,105052109.36,93030000.0,1879401004.14,-35029000.0,1507913000.0,4455790000.0,1786628000.0,2061926001.275,1060,0.0167702197,1942337004.14,2.701216872222068,2226973000.0,1.0800450639949941,1681575890.64,0.9412009050792891,14.582694646457226,25.029667619672367,0.06857443183471881,6491157004.14,0.014331805553411514,0.1354369954942037,0.2373815468732678
0001564590-18-003495,0.0,20161231.0,1370649000.0,-889324996.06,566141000.0,8258139000.0,2264822000.0,30395221012.91,5105894000.0,15205003029.61,6036987000.0,13583510000.0,9336051000.0,28596746000.0,24814131000.01,1294,0.0009717227709,15686327033.550001,1.8994990316280704,21841649000.0,0.8802101109239409,-1798475012.9099998,-0.06289089719893305,20.863653641450146,17.494538889144938,0.04793024353190394,30128272033.550003,0.16947185003886778,0.19522858322817602,-0.07848495294641622
0001564590-18-003500,0.0,20161231.0,182673000.0,80430000.0,91732000.0,69546000.0,309876000.0,631839085.94,1397046000.0,1235095000.0,338506000.0,1144540000.0,186981000.0,1056031000.0,3061013000.02,1084,0.009889569564,1498198000.0,21.54254737871337,1214086000.0,0.39662882842773534,424191914.05999994,0.4016850964223588,5.780991170014178,63.13796185907422,0.17298071742212112,3082225000.0,0.45325892820932934,0.6236724047361716,0.10786360958722999
0001564590-18-003507,0.0,20161231.0,272300000.0,-35100000.0,119500000.0,423600000.0,1805800000.0,1257900026.1,647000000.0,3727300023.09,535200000.0,3010600000.0,1341100000.0,1754500000.0,1419600000.02,1290,0.00467919323,3964500023.09,9.359065210316336,3434200000.0,2.419132149867299,496599973.9000001,0.2830435872898262,6.443261109070877,56.648332858364206,0.15520091194072386,5952600023.09,0.1086919997127812,0.5738345673519972,0.0633504640723781
0001564590-18-003508,0.0,20161231.0,9946000.0,280091000.0,7108000.0,97606000.0,59679000.0,537171011.35,137352000.0,1139985019.37,9881000.0,478465000.0,378231000.0,353336000.0,915960000.02,794,0.0025965562040000004,1430022019.37,14.650964278527958,576071000.0,0.6289259356166442,-183835011.35000002,-0.5202838413011978,35.52543736175347,10.274328118278353,0.02814884415966672,1945605019.37,0.07059603497758016,0.13628142769062135,-0.09814068603288692
0001564590-18-003510,0.0,20161231.0,61895000.0,12171000.0,-78090000.0,90761000.0,106133000.0,259510016.1,0.0,2993009011.4500003,51393000.0,546110000.0,205518000.0,352955000.0,-72856999.97999954,1074,0.004423156438,3067075011.4500003,33.79287371723538,636871000.0,-8.74138380903457,93444983.9,0.2647504183252823,5.702480006462557,64.00723888314374,0.17536229830998287,3272593011.4500003,0.0,0.3405508084363599,0.05241561761570754
0001564590-18-003511,0.0,20161231.0,13204000.0,-186835000.0,-81331000.0,-8128000.0,18701000.0,794900026.8,30691000.0,1389960027.95,0.0,56942000.0,64582000.0,23497000.0,1136236000.0019999,706,0.01672331596,1216329027.95,-149.64678001353346,48814000.0,0.042961145395775245,-771403026.8,-32.82985175979912,1.7795365040896698,205.10958845810103,0.5619440779674001,1311602027.95,0.023399628352183344,0.224547626766567,-0.526129124608449
0001564590-18-003512,0.0,20161231.0,1655000.0,-1558055000.0,225550000.0,1483351000.0,1595676000.19,2288290103.39,181122000.0,3970533218.01,2857536000.0,3417426000.0,12554111000.0,1025319000.0,11629515000.01,1062,0.005116600545000001,2414133218.01,1.627486156688471,4900777000.0,0.42140854541189254,-1262971103.3899999,-1.231783575053227,619.5280966767372,0.589158105916305,0.0016141317970309729,15149366218.01,0.011955747679046613,0.11277031945205773,-0.09825632848062009
0001564590-18-003515,0.0,20161231.0,-69000.0,66429000.0,-48209000.0,61348000.0,10719000.0,111970010.68,0.0,125317000.0,0.0,47344000.0,21337000.0,495000.0,27760000.0,580,0.01254736348,191677000.0,3.124421334028819,108692000.0,3.9154178674351585,-111475010.68,-225.2020417777778,-7.173913043478261,-50.87878787878788,-0.1393939393939394,213014000.0,0.0,0.33438357873720986,-0.29700400292938495
